leading_item_id,following_item_id,value
QRKRBYJL,APQGTRMF,131816
QRKRBYJL,ATLDMDBO,44096157
QRKRBYJL,AXULOHBQ,139495
QRKRBYJL,BEZYMBBT,3041172
QRKRBYJL,BJALXPFS,278490
QRKRBYJL,BLANHGYY,172945
QRKRBYJL,BSRMSVTC,485337
QRKRBYJL,BTMOEMEP,14918999
QRKRBYJL,BUZIIBYG,14448080
QRKRBYJL,DBWLZWNK,277338
QRKRBYJL,DEWLVASR,660663
QRKRBYJL,DJBLNPNC,129065
QRKRBYJL,DNMPSKTB,4824339
QRKRBYJL,DUCMGGNW,871556
QRKRBYJL,ELQGMQWE,888807
QRKRBYJL,EVBVXETX,4989722
QRKRBYJL,FDXPMYGF,115046
QRKRBYJL,FQCLOEXA,2239956
QRKRBYJL,FRHNWLNI,880835
QRKRBYJL,GYHKIVQT,19783238
QRKRBYJL,HXYSSRXE,4773126
QRKRBYJL,IGDVVKUD,133784
QRKRBYJL,JBVHSUWY,496054
QRKRBYJL,JERHKLYW,218587
QRKRBYJL,JPBRUTWP,5654267
QRKRBYJL,KJNSOAHR,14612775
QRKRBYJL,LPHPPJUG,1417348
QRKRBYJL,LRVGFDFM,2057524
QRKRBYJL,LSOIUSXD,355796
QRKRBYJL,OGAFEHLU,107524
QRKRBYJL,OKMBFVKS,2009399
QRKRBYJL,OXKURKXR,216581
QRKRBYJL,QJQJSWFU,233670
QRKRBYJL,QVLMOEYE,1014675
QRKRBYJL,RAWUKQMJ,3862577
QRKRBYJL,RCBZUSIM,100258
QRKRBYJL,RJGPVEXX,868959
QRKRBYJL,ROACSLMG,2275071
QRKRBYJL,SDWAYPIK,5849972
QRKRBYJL,UGEQLMXM,289284
QRKRBYJL,UIFPPCLR,214991
QRKRBYJL,UXSPKBJR,594164
QRKRBYJL,VBYCLTYZ,598151
QRKRBYJL,VUAFAIYJ,914080
QRKRBYJL,VWMBASNE,235667
QRKRBYJL,WBLJNPZQ,288426
QRKRBYJL,WQMVCOEM,129175
QRKRBYJL,XUOIQPFL,2136228
QRKRBYJL,ZGJXVMNI,2541531
QRKRBYJL,ZKENOUDA,598639
QVLMOEYE,AANGBULD,694969
QVLMOEYE,APQGTRMF,133727
QVLMOEYE,ATLDMDBO,44114623
QVLMOEYE,AXULOHBQ,140382
QVLMOEYE,BEZYMBBT,3032335
QVLMOEYE,BJALXPFS,281777
QVLMOEYE,BLANHGYY,174888
QVLMOEYE,BSRMSVTC,479100
QVLMOEYE,BTMOEMEP,14925597
QVLMOEYE,DBWLZWNK,298661
QVLMOEYE,DEWLVASR,653545
QVLMOEYE,DJBLNPNC,110780
QVLMOEYE,DNMPSKTB,4832635
QVLMOEYE,ELQGMQWE,900603
QVLMOEYE,FCYBOAXC,105042318
QVLMOEYE,FDXPMYGF,104870
QVLMOEYE,FQCLOEXA,2239731
QVLMOEYE,FRHNWLNI,892555
QVLMOEYE,FWUCPMMW,147378
QVLMOEYE,GYHKIVQT,19805064
QVLMOEYE,HXYSSRXE,4774143
QVLMOEYE,IGDVVKUD,136260
QVLMOEYE,JPBRUTWP,5664165
QVLMOEYE,LPHPPJUG,1399972
QVLMOEYE,LSOIUSXD,358682
QVLMOEYE,OKMBFVKS,2009343
QVLMOEYE,OXKURKXR,230745
QVLMOEYE,QRKRBYJL,2271549
QVLMOEYE,RAWUKQMJ,3860063
QVLMOEYE,RCBZUSIM,98839
QVLMOEYE,ROACSLMG,2271222
QVLMOEYE,SDWAYPIK,5859923
QVLMOEYE,UGEQLMXM,313751
QVLMOEYE,UIFPPCLR,232501
QVLMOEYE,UXSPKBJR,597147
QVLMOEYE,VBYCLTYZ,603836
QVLMOEYE,VWMBASNE,216233
QVLMOEYE,WBLJNPZQ,273307
QVLMOEYE,WQMVCOEM,121111
QVLMOEYE,XUOIQPFL,2143024
QVLMOEYE,ZGJXVMNI,2552244
QVLMOEYE,ZKENOUDA,606947
RAWUKQMJ,APQGTRMF,157966
RAWUKQMJ,AXULOHBQ,153150
RAWUKQMJ,BJALXPFS,281744
RAWUKQMJ,BLANHGYY,181831
RAWUKQMJ,BSRMSVTC,488499
RAWUKQMJ,BTMOEMEP,14946952
RAWUKQMJ,CCLHWFWF,15769605
RAWUKQMJ,DEWLVASR,640882
RAWUKQMJ,DJBLNPNC,225643
RAWUKQMJ,DNMPSKTB,4851697
RAWUKQMJ,ELQGMQWE,886850
RAWUKQMJ,EVBVXETX,5000180
RAWUKQMJ,FDXPMYGF,132590
RAWUKQMJ,FQCLOEXA,2233184
RAWUKQMJ,GYHKIVQT,19818833
RAWUKQMJ,HXYSSRXE,4761669
RAWUKQMJ,JPBRUTWP,5689932
RAWUKQMJ,KEUWZRKO,461996
RAWUKQMJ,LPHPPJUG,1368266
RAWUKQMJ,MIRCVAMV,263976
RAWUKQMJ,NZKBIBNU,482476
RAWUKQMJ,OGAFEHLU,132033
RAWUKQMJ,PYZMVUWD,128775
RAWUKQMJ,RCBZUSIM,130966
RAWUKQMJ,RJGPVEXX,878709
RAWUKQMJ,SAHWCZNH,1783271
RAWUKQMJ,SNHYOVBM,319398
RAWUKQMJ,UGEQLMXM,307584
RAWUKQMJ,VMAQSTJE,141977
RAWUKQMJ,WBLJNPZQ,294591
RAWUKQMJ,WPQXWHYO,11820015
RAWUKQMJ,WQMVCOEM,124712
RAWUKQMJ,XIFHSOWQ,186991
RAWUKQMJ,XIIEJNEE,235028
RAWUKQMJ,XIPPENFQ,326578
RAWUKQMJ,XUOIQPFL,2152853
RAWUKQMJ,ZGJXVMNI,2544166
RAWUKQMJ,ZKENOUDA,592888
RAWUKQMJ,ZXERAXWP,243913
RCBZUSIM,APQGTRMF,149534
RCBZUSIM,ATLDMDBO,44120566
RCBZUSIM,AXULOHBQ,148774
RCBZUSIM,BEZYMBBT,3047551
RCBZUSIM,BJALXPFS,270498
RCBZUSIM,BLANHGYY,179561
RCBZUSIM,BSRMSVTC,487693
RCBZUSIM,BTMOEMEP,14941370
RCBZUSIM,BUZIIBYG,14556087
RCBZUSIM,DBWLZWNK,293166
RCBZUSIM,DDEXPPXU,219839
RCBZUSIM,DJBLNPNC,129200
RCBZUSIM,DNMPSKTB,4855487
RCBZUSIM,DUCMGGNW,878676
RCBZUSIM,ELQGMQWE,890614
RCBZUSIM,FDXPMYGF,119279
RCBZUSIM,FQCLOEXA,2228038
RCBZUSIM,FRHNWLNI,895776
RCBZUSIM,GYHKIVQT,19828621
RCBZUSIM,HXYSSRXE,4780484
RCBZUSIM,JBVHSUWY,479698
RCBZUSIM,JPBRUTWP,5701181
RCBZUSIM,JSLXRQOK,143124
RCBZUSIM,LPHPPJUG,1375769
RCBZUSIM,LSOIUSXD,359641
RCBZUSIM,LTOYKIML,649820
RCBZUSIM,OKMBFVKS,2030753
RCBZUSIM,OXKURKXR,218357
RCBZUSIM,QRKRBYJL,2324259
RCBZUSIM,QVLMOEYE,1060586
RCBZUSIM,RAWUKQMJ,3864010
RCBZUSIM,RJGPVEXX,882333
RCBZUSIM,SAHWCZNH,1809517
RCBZUSIM,SDWAYPIK,5910785
RCBZUSIM,STZDBITS,22408684
RCBZUSIM,TGOELCAG,362216
RCBZUSIM,UGEQLMXM,318436
RCBZUSIM,UIFPPCLR,229592
RCBZUSIM,VBYCLTYZ,639879
RCBZUSIM,VMAQSTJE,168133
RCBZUSIM,WBLJNPZQ,286264
RCBZUSIM,WQMVCOEM,127838
RCBZUSIM,XIIEJNEE,180286
RCBZUSIM,XIPPENFQ,343113
RCBZUSIM,XMKRPGLB,1116466
RCBZUSIM,XUOIQPFL,2147934
RCBZUSIM,YSYHGLQK,230947
RCBZUSIM,ZGJXVMNI,2533732
RCBZUSIM,ZKENOUDA,590822
RJGPVEXX,AANGBULD,572386
RJGPVEXX,BEZYMBBT,3137327
RJGPVEXX,BTMOEMEP,15049532
RJGPVEXX,DEWLVASR,556008
RJGPVEXX,DUCMGGNW,871597
RJGPVEXX,ELQGMQWE,802705
RJGPVEXX,EVBVXETX,4901469
RJGPVEXX,FITUEHWN,198878
RJGPVEXX,FQCLOEXA,2128594
RJGPVEXX,FRHNWLNI,907136
RJGPVEXX,FTSVTTSR,334805
RJGPVEXX,GYHKIVQT,19933216
RJGPVEXX,HCDTGMST,172910
RJGPVEXX,JBVHSUWY,590481
RJGPVEXX,JSLXRQOK,152404
RJGPVEXX,KEUWZRKO,560286
RJGPVEXX,KJNSOAHR,14523416
RJGPVEXX,LUENUFGA,3581567
RJGPVEXX,MBSBZBXA,4672080
RJGPVEXX,MIRCVAMV,296944
RJGPVEXX,NAQIHUKZ,135463
RJGPVEXX,NZKBIBNU,387499
RJGPVEXX,OGAFEHLU,209199
RJGPVEXX,OKMBFVKS,2106417
RJGPVEXX,OXKURKXR,308236
RJGPVEXX,PYZMVUWD,217992
RJGPVEXX,QJQJSWFU,323826
RJGPVEXX,QRKRBYJL,2402031
RJGPVEXX,SAHWCZNH,1879393
RJGPVEXX,SDWAYPIK,5991697
RJGPVEXX,UGEQLMXM,397383
RJGPVEXX,UIFPPCLR,324526
RJGPVEXX,UQYUIVVR,7532689
RJGPVEXX,VBYCLTYZ,753191
RJGPVEXX,VUAFAIYJ,828073
RJGPVEXX,VWMBASNE,311754
RJGPVEXX,WPQXWHYO,11693234
RJGPVEXX,WQMVCOEM,129629
RJGPVEXX,XIFHSOWQ,274563
RJGPVEXX,XIPPENFQ,365515
RJGPVEXX,XUOIQPFL,2228695
RJGPVEXX,ZCELVYQU,337773
RJGPVEXX,ZKENOUDA,479951
RJGPVEXX,ZXERAXWP,157428
ROACSLMG,AHMDUILJ,223724
ROACSLMG,APQGTRMF,165417
ROACSLMG,ATLDMDBO,44133861
ROACSLMG,BEZYMBBT,3044412
ROACSLMG,BLANHGYY,189913
ROACSLMG,BTMOEMEP,14929126
ROACSLMG,DJBLNPNC,123880
ROACSLMG,DNMPSKTB,4885001
ROACSLMG,DUCMGGNW,861761
ROACSLMG,ELQGMQWE,887101
ROACSLMG,FDXPMYGF,132338
ROACSLMG,FRHNWLNI,899409
ROACSLMG,GYHKIVQT,19828420
ROACSLMG,HCDTGMST,242415
ROACSLMG,HXYSSRXE,4791766
ROACSLMG,IGDVVKUD,114580
ROACSLMG,JERHKLYW,223036
ROACSLMG,JPBRUTWP,5679444
ROACSLMG,KJNSOAHR,14602396
ROACSLMG,LUENUFGA,3579532
ROACSLMG,OJIFIHMZ,3135291
ROACSLMG,OXKURKXR,229923
ROACSLMG,PYZMVUWD,212994
ROACSLMG,QRKRBYJL,2319118
ROACSLMG,QVLMOEYE,1076400
ROACSLMG,RAWUKQMJ,3879374
ROACSLMG,RCBZUSIM,135614
ROACSLMG,SAHWCZNH,1877844
ROACSLMG,SNHYOVBM,323874
ROACSLMG,TGOELCAG,431626
ROACSLMG,UXSPKBJR,594380
ROACSLMG,VBYCLTYZ,632262
ROACSLMG,VMAQSTJE,152279
ROACSLMG,WHPUAOID,167202
ROACSLMG,WQMVCOEM,127541
ROACSLMG,XIIEJNEE,160811
ROACSLMG,XMKRPGLB,1193807
ROACSLMG,XUOIQPFL,2136144
SAAYMURU,AXULOHBQ,179576
SAAYMURU,BEZYMBBT,3127343
SAAYMURU,BJALXPFS,269475
SAAYMURU,DDEXPPXU,240071
SAAYMURU,DEWLVASR,553735
SAAYMURU,FDXPMYGF,130210
SAAYMURU,FWUCPMMW,144208
SAAYMURU,GKQIJYDH,7945766
SAAYMURU,KAGJCHMR,137387
SAAYMURU,MBSBZBXA,4663777
SAAYMURU,OKMBFVKS,2112015
SAAYMURU,QJQJSWFU,330926
SAAYMURU,RCBZUSIM,216273
SAAYMURU,RJGPVEXX,787179
SAAYMURU,STZDBITS,22399156
SAAYMURU,SUOYXCHP,118740
SAAYMURU,UQYUIVVR,7530861
SAAYMURU,XIIEJNEE,165233
SAAYMURU,XUOIQPFL,2225602
SAHWCZNH,ATLDMDBO,44262305
SAHWCZNH,AXULOHBQ,271204
SAHWCZNH,BJALXPFS,386106
SAHWCZNH,BLANHGYY,271160
SAHWCZNH,BTMOEMEP,15029086
SAHWCZNH,DDEXPPXU,218141
SAHWCZNH,DNMPSKTB,4969095
SAHWCZNH,EVBVXETX,5006096
SAHWCZNH,FITUEHWN,281503
SAHWCZNH,FQCLOEXA,2206186
SAHWCZNH,FRHNWLNI,1004635
SAHWCZNH,HXYSSRXE,4904609
SAHWCZNH,JBVHSUWY,485104
SAHWCZNH,JSLXRQOK,225805
SAHWCZNH,KEUWZRKO,445792
SAHWCZNH,KJNSOAHR,14629422
SAHWCZNH,LUENUFGA,3447019
SAHWCZNH,MIRCVAMV,187640
SAHWCZNH,NZKBIBNU,486895
SAHWCZNH,OXKURKXR,315014
SAHWCZNH,PYZMVUWD,134401
SAHWCZNH,QRKRBYJL,2400786
SAHWCZNH,RAWUKQMJ,3971500
SAHWCZNH,RCBZUSIM,239469
SAHWCZNH,RJGPVEXX,871675
SAHWCZNH,UXSPKBJR,679209
SAHWCZNH,VBYCLTYZ,718526
SAHWCZNH,WPQXWHYO,11822593
SAHWCZNH,WQMVCOEM,232225
SAHWCZNH,XIFHSOWQ,126519
SAHWCZNH,XIPPENFQ,244829
SAHWCZNH,XMKRPGLB,1114509
SAHWCZNH,ZGJXVMNI,2446461
SAHWCZNH,ZXERAXWP,258407
SDWAYPIK,AANGBULD,703758
SDWAYPIK,AHMDUILJ,229624
SDWAYPIK,APQGTRMF,123390
SDWAYPIK,ATLDMDBO,44102989
SDWAYPIK,AXULOHBQ,164722
SDWAYPIK,BEZYMBBT,3021824
SDWAYPIK,BJALXPFS,295196
SDWAYPIK,BLANHGYY,182717
SDWAYPIK,BTMOEMEP,14924540
SDWAYPIK,DBWLZWNK,253307
SDWAYPIK,DEWLVASR,649731
SDWAYPIK,DJBLNPNC,121667
SDWAYPIK,DNMPSKTB,4841800
SDWAYPIK,DUCMGGNW,849839
SDWAYPIK,ELQGMQWE,884050
SDWAYPIK,EVBVXETX,4989862
SDWAYPIK,FCYBOAXC,105031922
SDWAYPIK,FDXPMYGF,138471
SDWAYPIK,FITUEHWN,297234
SDWAYPIK,FQCLOEXA,2214379
SDWAYPIK,FRHNWLNI,885314
SDWAYPIK,GYHKIVQT,19780589
SDWAYPIK,HCDTGMST,240874
SDWAYPIK,HXYSSRXE,4769887
SDWAYPIK,IGDVVKUD,116140
SDWAYPIK,JBVHSUWY,493462
SDWAYPIK,JERHKLYW,220893
SDWAYPIK,JPBRUTWP,5654185
SDWAYPIK,KJNSOAHR,14635867
SDWAYPIK,LPHPPJUG,1407641
SDWAYPIK,LRVGFDFM,2049121
SDWAYPIK,LSOIUSXD,348299
SDWAYPIK,OGAFEHLU,88516
SDWAYPIK,OKMBFVKS,1998520
SDWAYPIK,OXKURKXR,181977
SDWAYPIK,QJQJSWFU,219575
SDWAYPIK,QRKRBYJL,2279576
SDWAYPIK,QVLMOEYE,1025540
SDWAYPIK,RAWUKQMJ,3855702
SDWAYPIK,RCBZUSIM,110929
SDWAYPIK,RJGPVEXX,860419
SDWAYPIK,ROACSLMG,2270601
SDWAYPIK,UGEQLMXM,271930
SDWAYPIK,UIFPPCLR,204394
SDWAYPIK,UQYUIVVR,7617539
SDWAYPIK,UXSPKBJR,583803
SDWAYPIK,VBYCLTYZ,603417
SDWAYPIK,VMAQSTJE,152790
SDWAYPIK,VUAFAIYJ,906439
SDWAYPIK,VWMBASNE,218548
SDWAYPIK,WBLJNPZQ,286776
SDWAYPIK,WQMVCOEM,120467
SDWAYPIK,XUOIQPFL,2118478
SDWAYPIK,ZGJXVMNI,2544103
SDWAYPIK,ZKENOUDA,612629
SDWAYPIK,ZXERAXWP,253017
SNHYOVBM,AHMDUILJ,320556
SNHYOVBM,BLANHGYY,171247
SNHYOVBM,DBWLZWNK,279052
SNHYOVBM,DJBLNPNC,101582
SNHYOVBM,DUCMGGNW,971486
SNHYOVBM,ELQGMQWE,811885
SNHYOVBM,FDXPMYGF,137078
SNHYOVBM,FRHNWLNI,897840
SNHYOVBM,HCDTGMST,159566
SNHYOVBM,LLHREMKS,172476
SNHYOVBM,OXKURKXR,227014
SNHYOVBM,QKXNTIIB,1474602
SNHYOVBM,RAWUKQMJ,3957854
SNHYOVBM,RJGPVEXX,854365
SNHYOVBM,UGEQLMXM,318067
SNHYOVBM,UXSPKBJR,611486
SNHYOVBM,ZCELVYQU,402443
SNHYOVBM,ZXERAXWP,172117
STZDBITS,BUZIIBYG,14430008
STZDBITS,DBWLZWNK,253420
STZDBITS,DUCMGGNW,913698
STZDBITS,FITUEHWN,252375
STZDBITS,FQCLOEXA,2103998
STZDBITS,FWUCPMMW,53017
STZDBITS,JBVHSUWY,465797
STZDBITS,JSLXRQOK,115024
STZDBITS,LSOIUSXD,292422
STZDBITS,LTOYKIML,476694
STZDBITS,OJIFIHMZ,3013708
STZDBITS,PYZMVUWD,102849
STZDBITS,RCBZUSIM,115013
STZDBITS,SNHYOVBM,334880
STZDBITS,VUAFAIYJ,892502
STZDBITS,XIIEJNEE,115680
STZDBITS,XMKRPGLB,1113839
STZDBITS,YSYHGLQK,43730
STZDBITS,ZXERAXWP,217410
SUOYXCHP,BEZYMBBT,3138540
SUOYXCHP,BJALXPFS,380321
SUOYXCHP,FCYBOAXC,105032218
SUOYXCHP,FITUEHWN,186083
SUOYXCHP,FQCLOEXA,2219221
SUOYXCHP,HCDTGMST,161082
SUOYXCHP,KEUWZRKO,455514
SUOYXCHP,LUENUFGA,3491255
SUOYXCHP,MBSBZBXA,4765761
SUOYXCHP,NAQIHUKZ,130653
SUOYXCHP,OGAFEHLU,135848
SUOYXCHP,OKMBFVKS,2106938
SUOYXCHP,QJQJSWFU,247960
SUOYXCHP,RAWUKQMJ,3884933
SUOYXCHP,RJGPVEXX,890170
SUOYXCHP,ROACSLMG,2349915
SUOYXCHP,SAAYMURU,158883
SUOYXCHP,STZDBITS,22406437
SUOYXCHP,TGOELCAG,367376
SUOYXCHP,VMAQSTJE,165050
SUOYXCHP,WBLJNPZQ,292100
SUOYXCHP,WHPUAOID,251064
SUOYXCHP,WPQXWHYO,11801667
SUOYXCHP,XIFHSOWQ,186653
SUOYXCHP,XUOIQPFL,2146516
TGOELCAG,AHMDUILJ,311131
TGOELCAG,ATLDMDBO,44250857
TGOELCAG,BSRMSVTC,472310
TGOELCAG,BUZIIBYG,14559555
TGOELCAG,DUCMGGNW,961129
TGOELCAG,FRHNWLNI,999165
TGOELCAG,JBVHSUWY,565305
TGOELCAG,JERHKLYW,148317
TGOELCAG,JPBRUTWP,5787934
TGOELCAG,KEUWZRKO,439502
TGOELCAG,LLHREMKS,160348
TGOELCAG,LUENUFGA,3475672
TGOELCAG,OJIFIHMZ,3161062
TGOELCAG,OKMBFVKS,2127443
TGOELCAG,OXKURKXR,303461
TGOELCAG,PYZMVUWD,127519
TGOELCAG,RCBZUSIM,228804
TGOELCAG,ROACSLMG,2355942
TGOELCAG,SAHWCZNH,1787215
TGOELCAG,UIFPPCLR,327267
TGOELCAG,WPQXWHYO,11786536
TGOELCAG,WQMVCOEM,211187
TGOELCAG,XIFHSOWQ,173344
TGOELCAG,XMKRPGLB,1104012
TGOELCAG,XUOIQPFL,2242773
TGOELCAG,YSYHGLQK,114720
TGOELCAG,ZCELVYQU,403004
UGEQLMXM,APQGTRMF,147668
UGEQLMXM,ATLDMDBO,44129229
UGEQLMXM,AXULOHBQ,181044
UGEQLMXM,BEZYMBBT,3057142
UGEQLMXM,BLANHGYY,178334
UGEQLMXM,BTMOEMEP,14922321
UGEQLMXM,CCLHWFWF,15764713
UGEQLMXM,DBWLZWNK,255542
UGEQLMXM,DEWLVASR,643660
UGEQLMXM,DJBLNPNC,102225
UGEQLMXM,DNMPSKTB,4850645
UGEQLMXM,DUCMGGNW,863259
UGEQLMXM,ELQGMQWE,883281
UGEQLMXM,FQCLOEXA,2248658
UGEQLMXM,FWUCPMMW,152915
UGEQLMXM,GKQIJYDH,7945713
UGEQLMXM,GYHKIVQT,19813070
UGEQLMXM,HXYSSRXE,4777054
UGEQLMXM,IGDVVKUD,110035
UGEQLMXM,JBVHSUWY,486282
UGEQLMXM,JERHKLYW,237173
UGEQLMXM,JPBRUTWP,5668744
UGEQLMXM,KJNSOAHR,14612972
UGEQLMXM,LPHPPJUG,1399811
UGEQLMXM,LRVGFDFM,2063553
UGEQLMXM,LSOIUSXD,335595
UGEQLMXM,OGAFEHLU,102208
UGEQLMXM,OKMBFVKS,2014641
UGEQLMXM,OXKURKXR,205172
UGEQLMXM,QRKRBYJL,2293773
UGEQLMXM,QVLMOEYE,1029210
UGEQLMXM,RAWUKQMJ,3862983
UGEQLMXM,RCBZUSIM,130893
UGEQLMXM,RJGPVEXX,868459
UGEQLMXM,ROACSLMG,2269881
UGEQLMXM,SDWAYPIK,5856069
UGEQLMXM,SNHYOVBM,322492
UGEQLMXM,SUOYXCHP,144565
UGEQLMXM,UIFPPCLR,240992
UGEQLMXM,UXSPKBJR,587677
UGEQLMXM,VBYCLTYZ,601101
UGEQLMXM,VMAQSTJE,168980
UGEQLMXM,VWMBASNE,215352
UGEQLMXM,WBLJNPZQ,294503
UGEQLMXM,WHPUAOID,148208
UGEQLMXM,WQMVCOEM,145667
UGEQLMXM,XIIEJNEE,166821
UGEQLMXM,XUOIQPFL,2144711
UGEQLMXM,ZGJXVMNI,2542959
UGEQLMXM,ZKENOUDA,604734
UGEQLMXM,ZXERAXWP,256470
UIFPPCLR,AANGBULD,681893
UIFPPCLR,APQGTRMF,158603
UIFPPCLR,ATLDMDBO,44146899
UIFPPCLR,BEZYMBBT,3048013
UIFPPCLR,DBWLZWNK,297344
UIFPPCLR,DEWLVASR,647855
UIFPPCLR,DNMPSKTB,4870442
UIFPPCLR,DUCMGGNW,867153
UIFPPCLR,ELQGMQWE,896148
UIFPPCLR,FDXPMYGF,151742
UIFPPCLR,FITUEHWN,270731
UIFPPCLR,FRHNWLNI,901839
UIFPPCLR,FTSVTTSR,413865
UIFPPCLR,GYHKIVQT,19802830
UIFPPCLR,HXYSSRXE,4792173
UIFPPCLR,IGDVVKUD,150436
UIFPPCLR,JBVHSUWY,485891
UIFPPCLR,JERHKLYW,231051
UIFPPCLR,JPBRUTWP,5705562
UIFPPCLR,KJNSOAHR,14629713
UIFPPCLR,OGAFEHLU,123737
UIFPPCLR,OKMBFVKS,2020076
UIFPPCLR,QRKRBYJL,2314005
UIFPPCLR,QVLMOEYE,1068678
UIFPPCLR,RAWUKQMJ,3868409
UIFPPCLR,RCBZUSIM,141037
UIFPPCLR,RJGPVEXX,867826
UIFPPCLR,SDWAYPIK,5886780
UIFPPCLR,UGEQLMXM,312289
UIFPPCLR,UXSPKBJR,586220
UIFPPCLR,VBYCLTYZ,635373
UIFPPCLR,VMAQSTJE,152173
UIFPPCLR,WBLJNPZQ,296723
UIFPPCLR,WQMVCOEM,127332
UIFPPCLR,XMKRPGLB,1186435
UIFPPCLR,XUOIQPFL,2135040
UIFPPCLR,ZGJXVMNI,2521318
UIFPPCLR,ZKENOUDA,588662
UIFPPCLR,ZXERAXWP,254926
UQYUIVVR,AHMDUILJ,307053
UQYUIVVR,ATLDMDBO,44242027
UQYUIVVR,BSRMSVTC,465705
UQYUIVVR,DUCMGGNW,951488
UQYUIVVR,FITUEHWN,202553
UQYUIVVR,HCDTGMST,159826
UQYUIVVR,JBVHSUWY,565283
UQYUIVVR,JERHKLYW,153898
UQYUIVVR,JSLXRQOK,145867
UQYUIVVR,KAGJCHMR,137724
UQYUIVVR,KEUWZRKO,470320
UQYUIVVR,LRVGFDFM,2168793
UQYUIVVR,MIRCVAMV,274437
UQYUIVVR,NAQIHUKZ,138082
UQYUIVVR,OGAFEHLU,129049
UQYUIVVR,OKMBFVKS,2124064
UQYUIVVR,QJQJSWFU,314241
UQYUIVVR,QRKRBYJL,2419763
UQYUIVVR,SDWAYPIK,5981802
UQYUIVVR,SUOYXCHP,123840
UQYUIVVR,TGOELCAG,333837
UQYUIVVR,UIFPPCLR,338379
UQYUIVVR,VBYCLTYZ,731221
UQYUIVVR,VMAQSTJE,145025
UQYUIVVR,VWMBASNE,300682
UQYUIVVR,WHPUAOID,155293
UQYUIVVR,WQMVCOEM,106359
UQYUIVVR,ZKENOUDA,498210
UXSPKBJR,APQGTRMF,141846
UXSPKBJR,ATLDMDBO,44122423
UXSPKBJR,AXULOHBQ,189848
UXSPKBJR,BLANHGYY,185728
UXSPKBJR,BTMOEMEP,14941296
UXSPKBJR,BUZIIBYG,14454812
UXSPKBJR,DBWLZWNK,265908
UXSPKBJR,DEWLVASR,642657
UXSPKBJR,DJBLNPNC,134510
UXSPKBJR,DNMPSKTB,4854377
UXSPKBJR,DUCMGGNW,855334
UXSPKBJR,EVBVXETX,4888576
UXSPKBJR,FITUEHWN,201833
UXSPKBJR,FRHNWLNI,881585
UXSPKBJR,FWUCPMMW,156546
UXSPKBJR,GYHKIVQT,19842447
UXSPKBJR,HCDTGMST,242357
UXSPKBJR,HXYSSRXE,4769614
UXSPKBJR,IGDVVKUD,124902
UXSPKBJR,JPBRUTWP,5678696
UXSPKBJR,KEUWZRKO,558601
UXSPKBJR,LPHPPJUG,1397597
UXSPKBJR,LRVGFDFM,2060059
UXSPKBJR,LUENUFGA,3582068
UXSPKBJR,NZKBIBNU,376791
UXSPKBJR,OGAFEHLU,145491
UXSPKBJR,OJIFIHMZ,3043399
UXSPKBJR,OKMBFVKS,2045462
UXSPKBJR,OXKURKXR,231457
UXSPKBJR,QRKRBYJL,2302867
UXSPKBJR,QVLMOEYE,1054463
UXSPKBJR,RAWUKQMJ,3862223
UXSPKBJR,RCBZUSIM,116171
UXSPKBJR,ROACSLMG,2276830
UXSPKBJR,SAHWCZNH,1885068
UXSPKBJR,SDWAYPIK,5874700
UXSPKBJR,TGOELCAG,420307
UXSPKBJR,UGEQLMXM,306492
UXSPKBJR,UIFPPCLR,230903
UXSPKBJR,VBYCLTYZ,632293
UXSPKBJR,VMAQSTJE,164222
UXSPKBJR,WBLJNPZQ,303171
UXSPKBJR,WPQXWHYO,11711052
UXSPKBJR,WQMVCOEM,105858
UXSPKBJR,XIFHSOWQ,268880
UXSPKBJR,XIIEJNEE,154395
UXSPKBJR,XMKRPGLB,1199541
UXSPKBJR,XUOIQPFL,2140733
UXSPKBJR,YSYHGLQK,225177
UXSPKBJR,ZGJXVMNI,2535104
VBYCLTYZ,AANGBULD,681011
VBYCLTYZ,AHMDUILJ,227598
VBYCLTYZ,APQGTRMF,128225
VBYCLTYZ,ATLDMDBO,44105739
VBYCLTYZ,AXULOHBQ,157509
VBYCLTYZ,BEZYMBBT,3029431
VBYCLTYZ,BJALXPFS,284496
VBYCLTYZ,BLANHGYY,163303
VBYCLTYZ,BTMOEMEP,14911435
VBYCLTYZ,BUZIIBYG,14458463
VBYCLTYZ,DBWLZWNK,276587
VBYCLTYZ,DEWLVASR,655974
VBYCLTYZ,DJBLNPNC,108022
VBYCLTYZ,DNMPSKTB,4841700
VBYCLTYZ,DUCMGGNW,861304
VBYCLTYZ,ELQGMQWE,898916
VBYCLTYZ,FDXPMYGF,107564
VBYCLTYZ,FQCLOEXA,2235372
VBYCLTYZ,FRHNWLNI,892097
VBYCLTYZ,GYHKIVQT,19816186
VBYCLTYZ,HXYSSRXE,4783892
VBYCLTYZ,IGDVVKUD,117431
VBYCLTYZ,JERHKLYW,220698
VBYCLTYZ,JPBRUTWP,5667558
VBYCLTYZ,KJNSOAHR,14605986
VBYCLTYZ,LPHPPJUG,1412298
VBYCLTYZ,LSOIUSXD,367544
VBYCLTYZ,LUENUFGA,3575144
VBYCLTYZ,OGAFEHLU,127977
VBYCLTYZ,OKMBFVKS,2026351
VBYCLTYZ,OXKURKXR,210580
VBYCLTYZ,QRKRBYJL,2277387
